image_id,path,class,original_class,class_name,split_ss1,split_ss2,split_ss3,split_ps1,split_ps2,split_ps3
8797,/scratch_global/yannick/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0038_155498.jpg,149,150,150.Sage_Thrasher,seen_test_train,train,seen_test_train,seen_test_val,seen_test_val,train
8798,/scratch_global/yannick/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0093_155501.jpg,149,150,150.Sage_Thrasher,train,seen_test_train,train,val,val,seen_val
8799,/scratch_global/yannick/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0033_155511.jpg,149,150,150.Sage_Thrasher,train,train,seen_val,val,seen_test_val,train
8800,/scratch_global/yannick/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0075_155527.jpg,149,150,150.Sage_Thrasher,train,train,train,val,val,seen_val
8801,/scratch_global/yannick/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0104_155529.jpg,149,150,150.Sage_Thrasher,seen_val,train,train,seen_test_val,val,seen_test_train
8802,/scratch_global/yannick/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0064_155531.jpg,149,150,150.Sage_Thrasher,train,seen_val,train,val,val,train
8803,/scratch_global/yannick/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0072_155539.jpg,149,150,150.Sage_Thrasher,train,train,train,val,val,train
8804,/scratch_global/yannick/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0014_155541.jpg,149,150,150.Sage_Thrasher,train,train,train,seen_test_val,val,train
8805,/scratch_global/yannick/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0069_155544.jpg,149,150,150.Sage_Thrasher,seen_val,train,train,seen_test_val,val,train
8806,/scratch_global/yannick/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0021_155548.jpg,149,150,150.Sage_Thrasher,seen_test_train,seen_test_train,train,val,val,seen_val
8807,/scratch_global/yannick/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0061_155462.jpg,149,150,150.Sage_Thrasher,train,train,train,seen_test_val,val,train
8808,/scratch_global/yannick/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0085_155562.jpg,149,150,150.Sage_Thrasher,seen_val,train,seen_test_train,val,seen_test_val,train
8809,/scratch_global/yannick/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0009_155463.jpg,149,150,150.Sage_Thrasher,train,train,train,val,val,seen_val
8810,/scratch_global/yannick/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0019_107436.jpg,149,150,150.Sage_Thrasher,seen_test_train,seen_val,train,val,val,train
8811,/scratch_global/yannick/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0016_155566.jpg,149,150,150.Sage_Thrasher,seen_test_train,train,train,val,val,seen_test_train
8812,/scratch_global/yannick/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0005_155569.jpg,149,150,150.Sage_Thrasher,seen_test_train,train,train,val,val,train
8813,/scratch_global/yannick/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0043_155574.jpg,149,150,150.Sage_Thrasher,train,seen_test_train,seen_test_train,val,val,train
8814,/scratch_global/yannick/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0103_155575.jpg,149,150,150.Sage_Thrasher,seen_test_train,seen_test_train,train,val,val,train
8815,/scratch_global/yannick/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0052_155605.jpg,149,150,150.Sage_Thrasher,seen_test_train,seen_val,train,val,val,train
8816,/scratch_global/yannick/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0077_155608.jpg,149,150,150.Sage_Thrasher,seen_val,seen_test_train,train,val,val,train
8817,/scratch_global/yannick/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0044_155610.jpg,149,150,150.Sage_Thrasher,train,seen_val,train,val,val,seen_val
8818,/scratch_global/yannick/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0073_155614.jpg,149,150,150.Sage_Thrasher,seen_test_train,seen_val,train,val,val,seen_val
8819,/scratch_global/yannick/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0106_155618.jpg,149,150,150.Sage_Thrasher,train,train,train,val,val,train
8820,/scratch_global/yannick/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0071_155642.jpg,149,150,150.Sage_Thrasher,seen_val,train,seen_val,val,val,train
8821,/scratch_global/yannick/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0023_796458.jpg,149,150,150.Sage_Thrasher,train,seen_test_train,train,val,val,seen_test_train
8822,/scratch_global/yannick/CUB_200_2011/images/150.Sage_Thrasher/Sage_Thrasher_0026_155646.jpg,149,150,150.Sage_Thrasher,train,seen_val,train,val,val,train
8823,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0024_155905.jpg,150,151,151.Black_capped_Vireo,train,val,val,val,train,train
8824,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0044_155819.jpg,150,151,151.Black_capped_Vireo,train,val,val,seen_test_val,train,seen_val
8825,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0031_797446.jpg,150,151,151.Black_capped_Vireo,train,val,val,seen_test_val,train,train
8826,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0034_797448.jpg,150,151,151.Black_capped_Vireo,train,val,val,val,seen_test_train,train
8827,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0048_797449.jpg,150,151,151.Black_capped_Vireo,seen_val,seen_test_val,val,val,train,train
8828,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0015_797450.jpg,150,151,151.Black_capped_Vireo,train,val,val,val,train,train
8829,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0039_797451.jpg,150,151,151.Black_capped_Vireo,train,val,val,val,seen_val,train
8830,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0041_797452.jpg,150,151,151.Black_capped_Vireo,seen_test_train,val,seen_test_val,seen_test_val,seen_test_train,train
8831,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0005_797453.jpg,150,151,151.Black_capped_Vireo,train,val,val,val,train,train
8832,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0008_797454.jpg,150,151,151.Black_capped_Vireo,seen_val,seen_test_val,val,val,seen_test_train,train
8833,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0027_797455.jpg,150,151,151.Black_capped_Vireo,seen_test_train,val,seen_test_val,seen_test_val,seen_val,train
8834,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0051_797456.jpg,150,151,151.Black_capped_Vireo,train,val,val,val,seen_test_train,train
8835,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0043_797458.jpg,150,151,151.Black_capped_Vireo,seen_val,val,seen_test_val,val,seen_test_train,train
8836,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0022_797459.jpg,150,151,151.Black_capped_Vireo,seen_test_train,val,val,val,train,train
8837,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0020_797461.jpg,150,151,151.Black_capped_Vireo,train,val,val,val,train,seen_val
8838,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0014_797462.jpg,150,151,151.Black_capped_Vireo,seen_test_train,val,val,val,train,train
8839,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0028_155799.jpg,150,151,151.Black_capped_Vireo,train,val,val,seen_test_val,train,seen_test_train
8840,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0045_797464.jpg,150,151,151.Black_capped_Vireo,seen_val,seen_test_val,val,val,train,train
8841,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0038_797465.jpg,150,151,151.Black_capped_Vireo,seen_test_train,seen_test_val,seen_test_val,val,seen_test_train,train
8842,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0002_797466.jpg,150,151,151.Black_capped_Vireo,train,val,val,val,train,train
8843,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0003_797467.jpg,150,151,151.Black_capped_Vireo,train,seen_test_val,val,val,seen_test_train,train
8844,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0049_797468.jpg,150,151,151.Black_capped_Vireo,train,seen_test_val,val,val,train,train
8845,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0029_797469.jpg,150,151,151.Black_capped_Vireo,train,val,val,val,train,train
8846,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0032_797470.jpg,150,151,151.Black_capped_Vireo,train,seen_test_val,val,val,train,train
8847,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0035_797471.jpg,150,151,151.Black_capped_Vireo,train,seen_test_val,val,val,train,train
8848,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0012_797473.jpg,150,151,151.Black_capped_Vireo,train,val,val,val,train,train
8849,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0033_797474.jpg,150,151,151.Black_capped_Vireo,train,val,val,seen_test_val,seen_val,train
8850,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0036_797475.jpg,150,151,151.Black_capped_Vireo,seen_test_train,val,seen_test_val,val,train,train
8851,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0004_797476.jpg,150,151,151.Black_capped_Vireo,train,val,val,val,seen_val,seen_test_train
8852,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0053_797478.jpg,150,151,151.Black_capped_Vireo,seen_val,val,val,val,train,train
8853,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0013_155815.jpg,150,151,151.Black_capped_Vireo,train,val,val,val,train,seen_test_train
8854,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0021_797480.jpg,150,151,151.Black_capped_Vireo,seen_test_train,seen_test_val,val,val,train,seen_val
8855,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0007_797481.jpg,150,151,151.Black_capped_Vireo,train,val,val,val,train,train
8856,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0042_797483.jpg,150,151,151.Black_capped_Vireo,train,val,seen_test_val,val,train,train
8857,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0023_797486.jpg,150,151,151.Black_capped_Vireo,train,val,val,val,train,seen_test_train
8858,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0052_797487.jpg,150,151,151.Black_capped_Vireo,train,val,val,val,seen_val,train
8859,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0011_797488.jpg,150,151,151.Black_capped_Vireo,seen_val,val,seen_test_val,val,train,train
8860,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0016_797489.jpg,150,151,151.Black_capped_Vireo,seen_test_train,seen_test_val,seen_test_val,val,train,train
8861,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0006_797491.jpg,150,151,151.Black_capped_Vireo,train,val,seen_test_val,val,seen_val,train
8862,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0017_797492.jpg,150,151,151.Black_capped_Vireo,train,seen_test_val,val,val,seen_test_train,seen_test_train
8863,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0009_797493.jpg,150,151,151.Black_capped_Vireo,seen_test_train,seen_test_val,seen_test_val,val,train,train
8864,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0046_797494.jpg,150,151,151.Black_capped_Vireo,train,val,val,val,train,train
8865,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0037_797495.jpg,150,151,151.Black_capped_Vireo,train,seen_test_val,val,val,train,train
8866,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0010_155832.jpg,150,151,151.Black_capped_Vireo,seen_test_train,val,val,seen_test_val,seen_val,train
8867,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0050_155836.jpg,150,151,151.Black_capped_Vireo,train,val,val,val,train,train
8868,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0030_155861.jpg,150,151,151.Black_capped_Vireo,seen_val,val,val,val,seen_val,train
8869,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0040_797463.jpg,150,151,151.Black_capped_Vireo,train,seen_test_val,val,val,train,seen_val
8870,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0018_155868.jpg,150,151,151.Black_capped_Vireo,seen_test_train,val,val,val,train,seen_test_train
8871,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0047_155743.jpg,150,151,151.Black_capped_Vireo,train,val,val,seen_test_val,train,train
8872,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0026_155745.jpg,150,151,151.Black_capped_Vireo,seen_val,val,val,val,train,train
8873,/scratch_global/yannick/CUB_200_2011/images/151.Black_capped_Vireo/Black_Capped_Vireo_0019_797479.jpg,150,151,151.Black_capped_Vireo,train,seen_test_val,val,val,train,train
8874,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0088_156416.jpg,151,152,152.Blue_headed_Vireo,seen_test_val,train,seen_test_train,train,train,seen_val
8875,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0060_156171.jpg,151,152,152.Blue_headed_Vireo,val,seen_test_train,seen_test_train,seen_val,seen_val,train
8876,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0012_156434.jpg,151,152,152.Blue_headed_Vireo,val,train,train,train,seen_val,train
8877,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0075_156181.jpg,151,152,152.Blue_headed_Vireo,val,train,seen_test_train,seen_test_train,train,seen_test_train
8878,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0025_156439.jpg,151,152,152.Blue_headed_Vireo,seen_test_val,seen_test_train,seen_val,seen_test_train,seen_val,train
8879,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0022_156184.jpg,151,152,152.Blue_headed_Vireo,seen_test_val,train,seen_test_train,train,train,train
8880,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0123_156443.jpg,151,152,152.Blue_headed_Vireo,val,seen_test_train,train,train,train,train
8881,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0020_155994.jpg,151,152,152.Blue_headed_Vireo,seen_test_val,train,seen_test_train,train,train,seen_test_train
8882,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0091_155934.jpg,151,152,152.Blue_headed_Vireo,val,train,train,train,train,seen_val
8883,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0118_156193.jpg,151,152,152.Blue_headed_Vireo,val,train,train,train,seen_val,train
8884,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0112_156196.jpg,151,152,152.Blue_headed_Vireo,val,train,train,seen_test_train,train,seen_test_train
8885,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0054_156455.jpg,151,152,152.Blue_headed_Vireo,val,train,train,train,seen_test_train,train
8886,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0101_156203.jpg,151,152,152.Blue_headed_Vireo,val,seen_test_train,train,seen_val,train,train
8887,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0087_156461.jpg,151,152,152.Blue_headed_Vireo,val,train,train,train,train,seen_test_train
8888,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0008_155950.jpg,151,152,152.Blue_headed_Vireo,val,train,train,train,seen_val,seen_test_train
8889,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0110_155952.jpg,151,152,152.Blue_headed_Vireo,val,seen_val,train,train,seen_test_train,seen_test_train
8890,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0076_156209.jpg,151,152,152.Blue_headed_Vireo,seen_test_val,train,train,train,seen_val,seen_test_train
8891,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0037_155955.jpg,151,152,152.Blue_headed_Vireo,val,train,seen_test_train,train,train,train
8892,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0028_156217.jpg,151,152,152.Blue_headed_Vireo,seen_test_val,train,train,train,seen_test_train,train
8893,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0082_155965.jpg,151,152,152.Blue_headed_Vireo,val,seen_val,train,seen_val,train,train
8894,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0068_156222.jpg,151,152,152.Blue_headed_Vireo,val,seen_test_train,seen_val,seen_val,seen_val,train
8895,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0105_156229.jpg,151,152,152.Blue_headed_Vireo,val,seen_test_train,train,seen_val,seen_test_train,train
8896,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0121_156233.jpg,151,152,152.Blue_headed_Vireo,seen_test_val,train,train,seen_test_train,train,seen_test_train
8897,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0032_156239.jpg,151,152,152.Blue_headed_Vireo,val,train,train,train,train,train
8898,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0002_156241.jpg,151,152,152.Blue_headed_Vireo,val,train,train,train,train,train
8899,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0072_155987.jpg,151,152,152.Blue_headed_Vireo,val,train,train,seen_val,train,train
8900,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0086_156244.jpg,151,152,152.Blue_headed_Vireo,val,train,train,seen_test_train,train,seen_test_train
8901,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0026_156245.jpg,151,152,152.Blue_headed_Vireo,val,seen_test_train,seen_test_train,seen_test_train,train,train
8902,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0055_156247.jpg,151,152,152.Blue_headed_Vireo,val,train,seen_test_train,train,train,train
8903,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0034_156251.jpg,151,152,152.Blue_headed_Vireo,val,train,train,train,train,train
8904,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0117_156026.jpg,151,152,152.Blue_headed_Vireo,val,train,seen_val,seen_val,seen_test_train,train
8905,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0027_155999.jpg,151,152,152.Blue_headed_Vireo,val,train,train,seen_test_train,seen_test_train,train
8906,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0111_156258.jpg,151,152,152.Blue_headed_Vireo,seen_test_val,train,train,seen_val,train,train
8907,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0119_156259.jpg,151,152,152.Blue_headed_Vireo,seen_test_val,train,train,train,train,seen_test_train
8908,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0065_156260.jpg,151,152,152.Blue_headed_Vireo,val,train,seen_val,train,train,seen_test_train
8909,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0058_156261.jpg,151,152,152.Blue_headed_Vireo,val,train,train,train,train,train
8910,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0005_156007.jpg,151,152,152.Blue_headed_Vireo,val,seen_test_train,seen_val,train,train,seen_test_train
8911,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0095_156092.jpg,151,152,152.Blue_headed_Vireo,seen_test_val,seen_test_train,seen_test_train,train,seen_test_train,train
8912,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0097_156272.jpg,151,152,152.Blue_headed_Vireo,val,seen_test_train,seen_test_train,train,seen_test_train,seen_val
8913,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0122_156017.jpg,151,152,152.Blue_headed_Vireo,val,train,train,seen_val,train,train
8914,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0011_156276.jpg,151,152,152.Blue_headed_Vireo,seen_test_val,train,train,train,seen_val,train
8915,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0096_155969.jpg,151,152,152.Blue_headed_Vireo,val,train,train,train,seen_test_train,train
8916,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0019_156311.jpg,151,152,152.Blue_headed_Vireo,val,train,train,seen_test_train,train,seen_test_train
8917,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0031_156056.jpg,151,152,152.Blue_headed_Vireo,val,seen_test_train,seen_val,train,train,train
8918,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0089_156062.jpg,151,152,152.Blue_headed_Vireo,val,train,train,train,train,train
8919,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0017_156063.jpg,151,152,152.Blue_headed_Vireo,val,seen_test_train,seen_val,train,train,seen_test_train
8920,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0113_156332.jpg,151,152,152.Blue_headed_Vireo,val,seen_test_train,seen_test_train,seen_val,seen_val,train
8921,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0044_156080.jpg,151,152,152.Blue_headed_Vireo,val,train,train,train,train,seen_val
8922,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0049_156082.jpg,151,152,152.Blue_headed_Vireo,val,seen_val,seen_test_train,train,train,train
8923,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0079_156086.jpg,151,152,152.Blue_headed_Vireo,val,train,seen_val,seen_val,seen_val,train
8924,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0010_156344.jpg,151,152,152.Blue_headed_Vireo,val,train,train,train,train,train
8925,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0098_156348.jpg,151,152,152.Blue_headed_Vireo,val,train,seen_test_train,train,train,train
8926,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0115_156099.jpg,151,152,152.Blue_headed_Vireo,val,seen_test_train,seen_val,train,train,train
8927,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0009_155953.jpg,151,152,152.Blue_headed_Vireo,val,train,train,seen_test_train,seen_val,train
8928,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0062_156109.jpg,151,152,152.Blue_headed_Vireo,val,train,train,seen_val,train,train
8929,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0023_156112.jpg,151,152,152.Blue_headed_Vireo,seen_test_val,seen_val,seen_val,train,train,train
8930,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0107_156111.jpg,151,152,152.Blue_headed_Vireo,val,seen_test_train,seen_test_train,train,train,seen_val
8931,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0103_156382.jpg,151,152,152.Blue_headed_Vireo,seen_test_val,train,train,seen_val,seen_val,train
8932,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0116_156049.jpg,151,152,152.Blue_headed_Vireo,val,train,seen_val,train,train,train
8933,/scratch_global/yannick/CUB_200_2011/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0039_156397.jpg,151,152,152.Blue_headed_Vireo,val,seen_val,seen_test_train,train,seen_val,seen_test_train
8934,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0044_156548.jpg,152,153,153.Philadelphia_Vireo,train,seen_test_val,seen_test_train,val,seen_test_train,seen_test_val
8935,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0002_156591.jpg,152,153,153.Philadelphia_Vireo,seen_val,seen_test_val,seen_test_train,val,seen_val,val
8936,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0008_156551.jpg,152,153,153.Philadelphia_Vireo,seen_val,val,seen_val,val,train,seen_test_val
8937,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0060_156555.jpg,152,153,153.Philadelphia_Vireo,train,seen_test_val,seen_val,val,train,val
8938,/scratch_global/yannick/CUB_200_2011/images/153.Philadelphia_Vireo/Philadelphia_Vireo_0074_156492.jpg,152,153,153.Philadelphia_Vireo,seen_test_train,val,train,seen_test_val,train,val
